BID;Ask;spread;datetime;timestamp
1.09027;1.09027;0.00000;2023.04.04 16:41;1680626490
1.09026;1.09026;0.00000;2023.04.04 16:41;1680626491
1.09025;1.09025;0.00000;2023.04.04 16:41;1680626492
1.09026;1.09026;0.00000;2023.04.04 16:41;1680626492
1.09025;1.09025;0.00000;2023.04.04 16:41;1680626494
1.09024;1.09024;0.00000;2023.04.04 16:41;1680626494
1.09025;1.09025;0.00000;2023.04.04 16:41;1680626495
1.09023;1.09023;0.00000;2023.04.04 16:41;1680626495
1.09024;1.09024;0.00000;2023.04.04 16:41;1680626496
1.09023;1.09023;0.00000;2023.04.04 16:41;1680626497
1.09024;1.09024;0.00000;2023.04.04 16:41;1680626497
1.09022;1.09022;0.00000;2023.04.04 16:41;1680626498
1.09023;1.09023;0.00000;2023.04.04 16:41;1680626498
1.09022;1.09022;0.00000;2023.04.04 16:41;1680626500
1.09023;1.09023;0.00000;2023.04.04 16:41;1680626500
1.09022;1.09022;0.00000;2023.04.04 16:41;1680626501
1.09023;1.09023;0.00000;2023.04.04 16:41;1680626501
1.09022;1.09022;0.00000;2023.04.04 16:41;1680626502
1.09023;1.09023;0.00000;2023.04.04 16:41;1680626502
1.09022;1.09022;0.00000;2023.04.04 16:41;1680626503
1.09023;1.09023;0.00000;2023.04.04 16:41;1680626504
1.09022;1.09022;0.00000;2023.04.04 16:41;1680626504
1.09023;1.09023;0.00000;2023.04.04 16:41;1680626505
1.09022;1.09022;0.00000;2023.04.04 16:41;1680626505
1.09023;1.09023;0.00000;2023.04.04 16:41;1680626506
1.09022;1.09022;0.00000;2023.04.04 16:41;1680626506
1.09023;1.09023;0.00000;2023.04.04 16:41;1680626507
1.09022;1.09022;0.00000;2023.04.04 16:41;1680626508
1.09024;1.09024;0.00000;2023.04.04 16:41;1680626508
1.09023;1.09023;0.00000;2023.04.04 16:41;1680626509
1.09024;1.09024;0.00000;2023.04.04 16:41;1680626509
1.09023;1.09023;0.00000;2023.04.04 16:41;1680626510
1.09024;1.09024;0.00000;2023.04.04 16:41;1680626511
1.09023;1.09023;0.00000;2023.04.04 16:41;1680626511
1.09024;1.09024;0.00000;2023.04.04 16:41;1680626512
1.09023;1.09023;0.00000;2023.04.04 16:41;1680626512
1.09024;1.09024;0.00000;2023.04.04 16:41;1680626513
1.09023;1.09023;0.00000;2023.04.04 16:41;1680626513
1.09024;1.09024;0.00000;2023.04.04 16:41;1680626514
1.09023;1.09023;0.00000;2023.04.04 16:41;1680626515
1.09024;1.09024;0.00000;2023.04.04 16:41;1680626515
1.09023;1.09023;0.00000;2023.04.04 16:41;1680626516
1.09025;1.09025;0.00000;2023.04.04 16:41;1680626516
1.09024;1.09024;0.00000;2023.04.04 16:41;1680626517
1.09025;1.09025;0.00000;2023.04.04 16:41;1680626518
1.09024;1.09024;0.00000;2023.04.04 16:41;1680626518
1.09025;1.09025;0.00000;2023.04.04 16:41;1680626519
1.09024;1.09024;0.00000;2023.04.04 16:41;1680626519
1.09025;1.09025;0.00000;2023.04.04 16:42;1680626520
1.09024;1.09024;0.00000;2023.04.04 16:42;1680626520
1.09025;1.09025;0.00000;2023.04.04 16:42;1680626521
1.09024;1.09024;0.00000;2023.04.04 16:42;1680626522
1.09025;1.09025;0.00000;2023.04.04 16:42;1680626522
1.09024;1.09024;0.00000;2023.04.04 16:42;1680626523
1.09025;1.09025;0.00000;2023.04.04 16:42;1680626523
1.09024;1.09024;0.00000;2023.04.04 16:42;1680626524
1.09025;1.09025;0.00000;2023.04.04 16:42;1680626525
1.09024;1.09024;0.00000;2023.04.04 16:42;1680626525
1.09025;1.09025;0.00000;2023.04.04 16:42;1680626526
1.09024;1.09024;0.00000;2023.04.04 16:42;1680626527
1.09023;1.09023;0.00000;2023.04.04 16:42;1680626527
1.09024;1.09024;0.00000;2023.04.04 16:42;1680626528
1.09023;1.09023;0.00000;2023.04.04 16:42;1680626529
1.09022;1.09022;0.00000;2023.04.04 16:42;1680626530
1.09023;1.09023;0.00000;2023.04.04 16:42;1680626530
1.09021;1.09021;0.00000;2023.04.04 16:42;1680626531
1.09022;1.09022;0.00000;2023.04.04 16:42;1680626531
1.09021;1.09021;0.00000;2023.04.04 16:42;1680626532
1.09022;1.09022;0.00000;2023.04.04 16:42;1680626533
1.09020;1.09020;0.00000;2023.04.04 16:42;1680626533
1.09021;1.09021;0.00000;2023.04.04 16:42;1680626534
1.09020;1.09020;0.00000;2023.04.04 16:42;1680626535
1.09019;1.09019;0.00000;2023.04.04 16:42;1680626536
1.09020;1.09020;0.00000;2023.04.04 16:42;1680626536
1.09019;1.09019;0.00000;2023.04.04 16:42;1680626537
1.09018;1.09018;0.00000;2023.04.04 16:42;1680626538
1.09019;1.09019;0.00000;2023.04.04 16:42;1680626538
1.09018;1.09018;0.00000;2023.04.04 16:42;1680626540
1.09017;1.09017;0.00000;2023.04.04 16:42;1680626540
1.09018;1.09018;0.00000;2023.04.04 16:42;1680626541
1.09016;1.09016;0.00000;2023.04.04 16:42;1680626541
1.09017;1.09017;0.00000;2023.04.04 16:42;1680626542
1.09016;1.09016;0.00000;2023.04.04 16:42;1680626543
1.09017;1.09017;0.00000;2023.04.04 16:42;1680626543
1.09015;1.09015;0.00000;2023.04.04 16:42;1680626544
1.09016;1.09016;0.00000;2023.04.04 16:42;1680626544
1.09015;1.09015;0.00000;2023.04.04 16:42;1680626545
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626546
1.09015;1.09015;0.00000;2023.04.04 16:42;1680626547
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626548
1.09013;1.09013;0.00000;2023.04.04 16:42;1680626548
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626549
1.09013;1.09013;0.00000;2023.04.04 16:42;1680626550
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626550
1.09013;1.09013;0.00000;2023.04.04 16:42;1680626551
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626551
1.09013;1.09013;0.00000;2023.04.04 16:42;1680626552
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626552
1.09013;1.09013;0.00000;2023.04.04 16:42;1680626553
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626554
1.09013;1.09013;0.00000;2023.04.04 16:42;1680626554
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626555
1.09013;1.09013;0.00000;2023.04.04 16:42;1680626555
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626556
1.09013;1.09013;0.00000;2023.04.04 16:42;1680626557
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626558
1.09015;1.09015;0.00000;2023.04.04 16:42;1680626558
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626559
1.09015;1.09015;0.00000;2023.04.04 16:42;1680626560
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626560
1.09015;1.09015;0.00000;2023.04.04 16:42;1680626561
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626561
1.09015;1.09015;0.00000;2023.04.04 16:42;1680626562
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626563
1.09015;1.09015;0.00000;2023.04.04 16:42;1680626563
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626564
1.09015;1.09015;0.00000;2023.04.04 16:42;1680626564
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626565
1.09015;1.09015;0.00000;2023.04.04 16:42;1680626566
1.09016;1.09016;0.00000;2023.04.04 16:42;1680626567
1.09015;1.09015;0.00000;2023.04.04 16:42;1680626567
1.09016;1.09016;0.00000;2023.04.04 16:42;1680626568
1.09015;1.09015;0.00000;2023.04.04 16:42;1680626569
1.09016;1.09016;0.00000;2023.04.04 16:42;1680626569
1.09015;1.09015;0.00000;2023.04.04 16:42;1680626570
1.09016;1.09016;0.00000;2023.04.04 16:42;1680626570
1.09015;1.09015;0.00000;2023.04.04 16:42;1680626571
1.09016;1.09016;0.00000;2023.04.04 16:42;1680626572
1.09015;1.09015;0.00000;2023.04.04 16:42;1680626572
1.09016;1.09016;0.00000;2023.04.04 16:42;1680626573
1.09015;1.09015;0.00000;2023.04.04 16:42;1680626573
1.09016;1.09016;0.00000;2023.04.04 16:42;1680626575
1.09015;1.09015;0.00000;2023.04.04 16:42;1680626575
1.09016;1.09016;0.00000;2023.04.04 16:42;1680626576
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626576
1.09015;1.09015;0.00000;2023.04.04 16:42;1680626577
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626578
1.09013;1.09013;0.00000;2023.04.04 16:42;1680626579
1.09014;1.09014;0.00000;2023.04.04 16:42;1680626579
1.09012;1.09012;0.00000;2023.04.04 16:43;1680626580
1.09013;1.09013;0.00000;2023.04.04 16:43;1680626580
1.09012;1.09012;0.00000;2023.04.04 16:43;1680626581
1.09011;1.09011;0.00000;2023.04.04 16:43;1680626582
1.09012;1.09012;0.00000;2023.04.04 16:43;1680626583
1.09010;1.09010;0.00000;2023.04.04 16:43;1680626583
1.09011;1.09011;0.00000;2023.04.04 16:43;1680626584
1.09010;1.09010;0.00000;2023.04.04 16:43;1680626585
1.09009;1.09009;0.00000;2023.04.04 16:43;1680626586
1.09010;1.09010;0.00000;2023.04.04 16:43;1680626586
1.09008;1.09008;0.00000;2023.04.04 16:43;1680626587
1.09009;1.09009;0.00000;2023.04.04 16:43;1680626587
1.09007;1.09007;0.00000;2023.04.04 16:43;1680626588
1.09008;1.09008;0.00000;2023.04.04 16:43;1680626588
1.09007;1.09007;0.00000;2023.04.04 16:43;1680626590
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626590
1.09007;1.09007;0.00000;2023.04.04 16:43;1680626591
1.09005;1.09005;0.00000;2023.04.04 16:43;1680626591
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626592
1.09005;1.09005;0.00000;2023.04.04 16:43;1680626593
1.09004;1.09004;0.00000;2023.04.04 16:43;1680626594
1.09005;1.09005;0.00000;2023.04.04 16:43;1680626594
1.09003;1.09003;0.00000;2023.04.04 16:43;1680626595
1.09004;1.09004;0.00000;2023.04.04 16:43;1680626595
1.09003;1.09003;0.00000;2023.04.04 16:43;1680626597
1.09002;1.09002;0.00000;2023.04.04 16:43;1680626597
1.09003;1.09003;0.00000;2023.04.04 16:43;1680626598
1.09001;1.09001;0.00000;2023.04.04 16:43;1680626598
1.09002;1.09002;0.00000;2023.04.04 16:43;1680626599
1.09001;1.09001;0.00000;2023.04.04 16:43;1680626600
1.09002;1.09002;0.00000;2023.04.04 16:43;1680626600
1.09001;1.09001;0.00000;2023.04.04 16:43;1680626601
1.09002;1.09002;0.00000;2023.04.04 16:43;1680626601
1.09001;1.09001;0.00000;2023.04.04 16:43;1680626602
1.09002;1.09002;0.00000;2023.04.04 16:43;1680626602
1.09001;1.09001;0.00000;2023.04.04 16:43;1680626603
1.09002;1.09002;0.00000;2023.04.04 16:43;1680626604
1.09003;1.09003;0.00000;2023.04.04 16:43;1680626605
1.09002;1.09002;0.00000;2023.04.04 16:43;1680626605
1.09003;1.09003;0.00000;2023.04.04 16:43;1680626606
1.09002;1.09002;0.00000;2023.04.04 16:43;1680626606
1.09003;1.09003;0.00000;2023.04.04 16:43;1680626607
1.09002;1.09002;0.00000;2023.04.04 16:43;1680626608
1.09004;1.09004;0.00000;2023.04.04 16:43;1680626608
1.09003;1.09003;0.00000;2023.04.04 16:43;1680626609
1.09004;1.09004;0.00000;2023.04.04 16:43;1680626609
1.09003;1.09003;0.00000;2023.04.04 16:43;1680626610
1.09004;1.09004;0.00000;2023.04.04 16:43;1680626611
1.09003;1.09003;0.00000;2023.04.04 16:43;1680626611
1.09004;1.09004;0.00000;2023.04.04 16:43;1680626612
1.09005;1.09005;0.00000;2023.04.04 16:43;1680626613
1.09004;1.09004;0.00000;2023.04.04 16:43;1680626613
1.09005;1.09005;0.00000;2023.04.04 16:43;1680626614
1.09004;1.09004;0.00000;2023.04.04 16:43;1680626615
1.09005;1.09005;0.00000;2023.04.04 16:43;1680626615
1.09004;1.09004;0.00000;2023.04.04 16:43;1680626616
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626616
1.09005;1.09005;0.00000;2023.04.04 16:43;1680626617
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626618
1.09005;1.09005;0.00000;2023.04.04 16:43;1680626618
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626619
1.09005;1.09005;0.00000;2023.04.04 16:43;1680626619
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626620
1.09007;1.09007;0.00000;2023.04.04 16:43;1680626621
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626622
1.09007;1.09007;0.00000;2023.04.04 16:43;1680626622
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626623
1.09007;1.09007;0.00000;2023.04.04 16:43;1680626623
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626624
1.09007;1.09007;0.00000;2023.04.04 16:43;1680626625
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626625
1.09007;1.09007;0.00000;2023.04.04 16:43;1680626626
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626626
1.09007;1.09007;0.00000;2023.04.04 16:43;1680626627
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626627
1.09007;1.09007;0.00000;2023.04.04 16:43;1680626628
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626629
1.09007;1.09007;0.00000;2023.04.04 16:43;1680626629
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626630
1.09007;1.09007;0.00000;2023.04.04 16:43;1680626630
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626631
1.09007;1.09007;0.00000;2023.04.04 16:43;1680626632
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626633
1.09005;1.09005;0.00000;2023.04.04 16:43;1680626633
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626634
1.09005;1.09005;0.00000;2023.04.04 16:43;1680626635
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626635
1.09005;1.09005;0.00000;2023.04.04 16:43;1680626636
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626636
1.09005;1.09005;0.00000;2023.04.04 16:43;1680626637
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626638
1.09005;1.09005;0.00000;2023.04.04 16:43;1680626638
1.09006;1.09006;0.00000;2023.04.04 16:43;1680626639
1.09005;1.09005;0.00000;2023.04.04 16:43;1680626639
1.09006;1.09006;0.00000;2023.04.04 16:44;1680626640
1.09005;1.09005;0.00000;2023.04.04 16:44;1680626641
1.09004;1.09004;0.00000;2023.04.04 16:44;1680626642
1.09005;1.09005;0.00000;2023.04.04 16:44;1680626642
1.09004;1.09004;0.00000;2023.04.04 16:44;1680626643
1.09005;1.09005;0.00000;2023.04.04 16:44;1680626644
1.09004;1.09004;0.00000;2023.04.04 16:44;1680626644
1.09005;1.09005;0.00000;2023.04.04 16:44;1680626645
1.09004;1.09004;0.00000;2023.04.04 16:44;1680626645
1.09005;1.09005;0.00000;2023.04.04 16:44;1680626646
1.09004;1.09004;0.00000;2023.04.04 16:44;1680626647
1.09005;1.09005;0.00000;2023.04.04 16:44;1680626647
1.09004;1.09004;0.00000;2023.04.04 16:44;1680626648
1.09005;1.09005;0.00000;2023.04.04 16:44;1680626648
1.09004;1.09004;0.00000;2023.04.04 16:44;1680626650
1.09005;1.09005;0.00000;2023.04.04 16:44;1680626650
1.09004;1.09004;0.00000;2023.04.04 16:44;1680626651
1.09005;1.09005;0.00000;2023.04.04 16:44;1680626651
1.09004;1.09004;0.00000;2023.04.04 16:44;1680626652
1.09006;1.09006;0.00000;2023.04.04 16:44;1680626652
1.09005;1.09005;0.00000;2023.04.04 16:44;1680626653
1.09006;1.09006;0.00000;2023.04.04 16:44;1680626654
1.09005;1.09005;0.00000;2023.04.04 16:44;1680626654
1.09006;1.09006;0.00000;2023.04.04 16:44;1680626655
1.09007;1.09007;0.00000;2023.04.04 16:44;1680626656
1.09006;1.09006;0.00000;2023.04.04 16:44;1680626656
1.09007;1.09007;0.00000;2023.04.04 16:44;1680626657
1.09006;1.09006;0.00000;2023.04.04 16:44;1680626658
1.09008;1.09008;0.00000;2023.04.04 16:44;1680626658
1.09007;1.09007;0.00000;2023.04.04 16:44;1680626659
1.09008;1.09008;0.00000;2023.04.04 16:44;1680626659
1.09007;1.09007;0.00000;2023.04.04 16:44;1680626660
1.09008;1.09008;0.00000;2023.04.04 16:44;1680626661
1.09009;1.09009;0.00000;2023.04.04 16:44;1680626662
1.09008;1.09008;0.00000;2023.04.04 16:44;1680626662
1.09009;1.09009;0.00000;2023.04.04 16:44;1680626663
1.09010;1.09010;0.00000;2023.04.04 16:44;1680626664
1.09009;1.09009;0.00000;2023.04.04 16:44;1680626665
1.09010;1.09010;0.00000;2023.04.04 16:44;1680626665
1.09009;1.09009;0.00000;2023.04.04 16:44;1680626666
1.09011;1.09011;0.00000;2023.04.04 16:44;1680626666
1.09010;1.09010;0.00000;2023.04.04 16:44;1680626667
1.09011;1.09011;0.00000;2023.04.04 16:44;1680626668
1.09010;1.09010;0.00000;2023.04.04 16:44;1680626668
1.09011;1.09011;0.00000;2023.04.04 16:44;1680626669
1.09012;1.09012;0.00000;2023.04.04 16:44;1680626670
1.09011;1.09011;0.00000;2023.04.04 16:44;1680626670
1.09012;1.09012;0.00000;2023.04.04 16:44;1680626671
1.09011;1.09011;0.00000;2023.04.04 16:44;1680626672
1.09013;1.09013;0.00000;2023.04.04 16:44;1680626672
1.09012;1.09012;0.00000;2023.04.04 16:44;1680626673
1.09013;1.09013;0.00000;2023.04.04 16:44;1680626673
1.09012;1.09012;0.00000;2023.04.04 16:44;1680626674
1.09017;1.09017;0.00000;2023.04.04 16:44;1680626676
1.09018;1.09018;0.00000;2023.04.04 16:45;1680626700
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626700
1.09018;1.09018;0.00000;2023.04.04 16:45;1680626701
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626701
1.09018;1.09018;0.00000;2023.04.04 16:45;1680626702
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626703
1.09018;1.09018;0.00000;2023.04.04 16:45;1680626703
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626704
1.09018;1.09018;0.00000;2023.04.04 16:45;1680626705
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626705
1.09018;1.09018;0.00000;2023.04.04 16:45;1680626706
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626706
1.09018;1.09018;0.00000;2023.04.04 16:45;1680626707
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626708
1.09018;1.09018;0.00000;2023.04.04 16:45;1680626708
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626709
1.09018;1.09018;0.00000;2023.04.04 16:45;1680626710
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626710
1.09018;1.09018;0.00000;2023.04.04 16:45;1680626711
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626712
1.09020;1.09020;0.00000;2023.04.04 16:45;1680626713
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626713
1.09020;1.09020;0.00000;2023.04.04 16:45;1680626714
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626715
1.09020;1.09020;0.00000;2023.04.04 16:45;1680626715
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626716
1.09020;1.09020;0.00000;2023.04.04 16:45;1680626716
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626717
1.09020;1.09020;0.00000;2023.04.04 16:45;1680626718
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626718
1.09020;1.09020;0.00000;2023.04.04 16:45;1680626719
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626720
1.09020;1.09020;0.00000;2023.04.04 16:45;1680626720
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626721
1.09020;1.09020;0.00000;2023.04.04 16:45;1680626721
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626722
1.09020;1.09020;0.00000;2023.04.04 16:45;1680626723
1.09019;1.09019;0.00000;2023.04.04 16:45;1680626723
1.09020;1.09020;0.00000;2023.04.04 16:45;1680626725
1.09021;1.09021;0.00000;2023.04.04 16:45;1680626725
1.09020;1.09020;0.00000;2023.04.04 16:45;1680626726
1.09021;1.09021;0.00000;2023.04.04 16:45;1680626726
1.09020;1.09020;0.00000;2023.04.04 16:45;1680626727
1.09021;1.09021;0.00000;2023.04.04 16:45;1680626728
1.09022;1.09022;0.00000;2023.04.04 16:45;1680626729
1.09021;1.09021;0.00000;2023.04.04 16:45;1680626730
1.09022;1.09022;0.00000;2023.04.04 16:45;1680626730
1.09021;1.09021;0.00000;2023.04.04 16:45;1680626731
1.09022;1.09022;0.00000;2023.04.04 16:45;1680626732
1.09023;1.09023;0.00000;2023.04.04 16:45;1680626733
1.09022;1.09022;0.00000;2023.04.04 16:45;1680626733
1.09023;1.09023;0.00000;2023.04.04 16:45;1680626734
1.09022;1.09022;0.00000;2023.04.04 16:45;1680626735
1.09023;1.09023;0.00000;2023.04.04 16:45;1680626736
1.09024;1.09024;0.00000;2023.04.04 16:45;1680626736
1.09023;1.09023;0.00000;2023.04.04 16:45;1680626737
1.09024;1.09024;0.00000;2023.04.04 16:45;1680626738
1.09023;1.09023;0.00000;2023.04.04 16:45;1680626738
1.09025;1.09025;0.00000;2023.04.04 16:45;1680626739
1.09024;1.09024;0.00000;2023.04.04 16:45;1680626740
1.09025;1.09025;0.00000;2023.04.04 16:45;1680626740
1.09024;1.09024;0.00000;2023.04.04 16:45;1680626741
1.09025;1.09025;0.00000;2023.04.04 16:45;1680626741
1.09024;1.09024;0.00000;2023.04.04 16:45;1680626742
1.09026;1.09026;0.00000;2023.04.04 16:45;1680626743
1.09025;1.09025;0.00000;2023.04.04 16:45;1680626743
1.09026;1.09026;0.00000;2023.04.04 16:45;1680626744
1.09025;1.09025;0.00000;2023.04.04 16:45;1680626745
1.09026;1.09026;0.00000;2023.04.04 16:45;1680626745
1.09025;1.09025;0.00000;2023.04.04 16:45;1680626746
1.09027;1.09027;0.00000;2023.04.04 16:45;1680626746
1.09026;1.09026;0.00000;2023.04.04 16:45;1680626747
1.09027;1.09027;0.00000;2023.04.04 16:45;1680626748
1.09026;1.09026;0.00000;2023.04.04 16:45;1680626748
1.09027;1.09027;0.00000;2023.04.04 16:45;1680626750
1.09026;1.09026;0.00000;2023.04.04 16:45;1680626750
1.09027;1.09027;0.00000;2023.04.04 16:45;1680626751
1.09025;1.09025;0.00000;2023.04.04 16:45;1680626751
1.09026;1.09026;0.00000;2023.04.04 16:45;1680626752
1.09025;1.09025;0.00000;2023.04.04 16:45;1680626753
1.09024;1.09024;0.00000;2023.04.04 16:45;1680626754
1.09025;1.09025;0.00000;2023.04.04 16:45;1680626754
1.09023;1.09023;0.00000;2023.04.04 16:45;1680626755
1.09024;1.09024;0.00000;2023.04.04 16:45;1680626756
1.09023;1.09023;0.00000;2023.04.04 16:45;1680626757
1.09022;1.09022;0.00000;2023.04.04 16:45;1680626757
1.09023;1.09023;0.00000;2023.04.04 16:45;1680626758
1.09021;1.09021;0.00000;2023.04.04 16:45;1680626759
1.09022;1.09022;0.00000;2023.04.04 16:45;1680626759
1.09021;1.09021;0.00000;2023.04.04 16:46;1680626760
1.09020;1.09020;0.00000;2023.04.04 16:46;1680626761
1.09021;1.09021;0.00000;2023.04.04 16:46;1680626762
1.09019;1.09019;0.00000;2023.04.04 16:46;1680626762
1.09020;1.09020;0.00000;2023.04.04 16:46;1680626763
1.09019;1.09019;0.00000;2023.04.04 16:46;1680626764
1.09018;1.09018;0.00000;2023.04.04 16:46;1680626765
1.09019;1.09019;0.00000;2023.04.04 16:46;1680626765
1.09017;1.09017;0.00000;2023.04.04 16:46;1680626766
1.09018;1.09018;0.00000;2023.04.04 16:46;1680626767
1.09017;1.09017;0.00000;2023.04.04 16:46;1680626768
1.09016;1.09016;0.00000;2023.04.04 16:46;1680626768
1.09017;1.09017;0.00000;2023.04.04 16:46;1680626769
1.09015;1.09015;0.00000;2023.04.04 16:46;1680626770
1.09016;1.09016;0.00000;2023.04.04 16:46;1680626770
1.09015;1.09015;0.00000;2023.04.04 16:46;1680626771
1.09014;1.09014;0.00000;2023.04.04 16:46;1680626772
1.09015;1.09015;0.00000;2023.04.04 16:46;1680626773
1.09013;1.09013;0.00000;2023.04.04 16:46;1680626773
1.09014;1.09014;0.00000;2023.04.04 16:46;1680626774
1.09013;1.09013;0.00000;2023.04.04 16:46;1680626775
1.09014;1.09014;0.00000;2023.04.04 16:46;1680626775
1.09015;1.09015;0.00000;2023.04.04 16:46;1680626776
1.09016;1.09016;0.00000;2023.04.04 16:46;1680626776
1.09017;1.09017;0.00000;2023.04.04 16:46;1680626778
1.09018;1.09018;0.00000;2023.04.04 16:46;1680626778
1.09019;1.09019;0.00000;2023.04.04 16:46;1680626779
1.09020;1.09020;0.00000;2023.04.04 16:46;1680626780
1.09021;1.09021;0.00000;2023.04.04 16:46;1680626780
1.09022;1.09022;0.00000;2023.04.04 16:46;1680626781
1.09023;1.09023;0.00000;2023.04.04 16:46;1680626781
1.09024;1.09024;0.00000;2023.04.04 16:46;1680626783
1.09025;1.09025;0.00000;2023.04.04 16:46;1680626783
1.09026;1.09026;0.00000;2023.04.04 16:46;1680626784
1.09027;1.09027;0.00000;2023.04.04 16:46;1680626785
1.09028;1.09028;0.00000;2023.04.04 16:46;1680626785
1.09029;1.09029;0.00000;2023.04.04 16:46;1680626786
1.09030;1.09030;0.00000;2023.04.04 16:46;1680626786
1.09031;1.09031;0.00000;2023.04.04 16:46;1680626788
1.09032;1.09032;0.00000;2023.04.04 16:46;1680626788
1.09033;1.09033;0.00000;2023.04.04 16:46;1680626789
1.09034;1.09034;0.00000;2023.04.04 16:46;1680626790
1.09035;1.09035;0.00000;2023.04.04 16:46;1680626790
1.09036;1.09036;0.00000;2023.04.04 16:46;1680626791
1.09037;1.09037;0.00000;2023.04.04 16:46;1680626791
1.09038;1.09038;0.00000;2023.04.04 16:46;1680626793
1.09039;1.09039;0.00000;2023.04.04 16:46;1680626793
1.09040;1.09040;0.00000;2023.04.04 16:46;1680626794
1.09041;1.09041;0.00000;2023.04.04 16:46;1680626795
1.09042;1.09042;0.00000;2023.04.04 16:46;1680626795
1.09043;1.09043;0.00000;2023.04.04 16:46;1680626796
1.09044;1.09044;0.00000;2023.04.04 16:46;1680626796
1.09045;1.09045;0.00000;2023.04.04 16:46;1680626798
1.09046;1.09046;0.00000;2023.04.04 16:46;1680626798
1.09047;1.09047;0.00000;2023.04.04 16:46;1680626799
1.09048;1.09048;0.00000;2023.04.04 16:46;1680626800
1.09047;1.09047;0.00000;2023.04.04 16:46;1680626800
1.09048;1.09048;0.00000;2023.04.04 16:46;1680626801
1.09047;1.09047;0.00000;2023.04.04 16:46;1680626801
1.09048;1.09048;0.00000;2023.04.04 16:46;1680626802
1.09047;1.09047;0.00000;2023.04.04 16:46;1680626803
1.09046;1.09046;0.00000;2023.04.04 16:46;1680626804
1.09047;1.09047;0.00000;2023.04.04 16:46;1680626805
1.09046;1.09046;0.00000;2023.04.04 16:46;1680626805
1.09047;1.09047;0.00000;2023.04.04 16:46;1680626806
1.09046;1.09046;0.00000;2023.04.04 16:46;1680626807
1.09045;1.09045;0.00000;2023.04.04 16:46;1680626808
1.09046;1.09046;0.00000;2023.04.04 16:46;1680626808
1.09045;1.09045;0.00000;2023.04.04 16:46;1680626809
1.09046;1.09046;0.00000;2023.04.04 16:46;1680626810
1.09045;1.09045;0.00000;2023.04.04 16:46;1680626811
1.09044;1.09044;0.00000;2023.04.04 16:46;1680626811
1.09045;1.09045;0.00000;2023.04.04 16:46;1680626812
1.09044;1.09044;0.00000;2023.04.04 16:46;1680626813
1.09045;1.09045;0.00000;2023.04.04 16:46;1680626813
